latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.75,112.25,222.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),relative_humidity_2m (%),shortwave_radiation (W/m²),shortwave_radiation_instant (W/m²),wind_speed_10m (km/h),wind_direction_10m (°)
2025-08-09T18:15,24.0,0.00,91,0.0,0.0,1.8,323
2025-08-09T18:30,24.0,0.00,91,0.0,0.0,1.8,323
2025-08-09T18:45,24.0,0.00,91,0.0,0.0,1.8,307
2025-08-09T19:00,24.0,0.00,91,0.0,0.0,1.6,297
2025-08-09T19:15,23.9,0.00,91,0.0,0.0,1.5,284
2025-08-09T19:30,23.9,0.00,92,0.0,0.0,1.8,270
2025-08-09T19:45,23.9,0.00,93,0.0,0.0,1.8,259
2025-08-09T20:00,23.8,0.00,93,0.0,0.0,1.8,259
2025-08-09T20:15,23.8,0.00,93,0.0,0.0,1.8,259
2025-08-09T20:30,23.8,0.00,94,0.0,0.0,1.4,270
2025-08-09T20:45,23.8,0.00,94,0.0,0.0,1.1,288
2025-08-09T21:00,23.7,0.00,94,0.0,0.0,1.3,304
2025-08-09T21:15,23.7,0.00,95,0.0,0.0,1.5,315
2025-08-09T21:30,23.6,0.00,95,0.0,0.0,1.8,307
2025-08-09T21:45,23.6,0.00,96,0.0,0.0,2.3,309
2025-08-09T22:00,23.6,0.00,96,1.0,4.2,2.3,309
2025-08-09T22:15,23.6,0.00,96,10.0,14.8,2.3,309
2025-08-09T22:30,23.6,0.00,96,23.0,28.7,2.3,321
2025-08-09T22:45,23.7,0.00,95,38.0,44.3,2.3,321
2025-08-09T23:00,23.9,0.00,95,57.0,64.1,2.1,329
2025-08-09T23:15,24.1,0.00,95,81.0,89.0,2.1,329
2025-08-09T23:30,24.4,0.00,96,107.0,115.7,1.6,333
2025-08-09T23:45,24.7,0.00,97,133.0,142.2,1.6,333
2025-08-10T00:00,25.0,0.00,96,158.0,167.4,1.1,342
2025-08-10T00:15,25.3,0.00,93,184.0,193.5,0.7,360
2025-08-10T00:30,25.6,0.00,90,208.0,217.5,1.0,45
2025-08-10T00:45,26.0,0.00,86,233.0,242.4,1.1,72
2025-08-10T01:00,26.2,0.00,83,258.0,267.2,1.4,90
2025-08-10T01:15,26.4,0.00,82,282.0,291.0,1.6,117
2025-08-10T01:30,26.6,0.00,82,304.0,312.6,2.3,129
2025-08-10T01:45,26.7,0.00,81,318.0,326.0,2.8,140
2025-08-10T02:00,26.8,0.00,81,324.0,331.2,3.4,148
2025-08-10T02:15,26.9,0.00,80,326.0,332.4,4.2,149
2025-08-10T02:30,27.0,0.00,79,327.0,332.7,4.7,148
2025-08-10T02:45,27.1,0.00,77,336.0,341.0,5.3,152
2025-08-10T03:00,27.2,0.00,76,351.0,355.5,5.8,150
2025-08-10T03:15,27.3,0.00,75,368.0,372.0,6.3,149
2025-08-10T03:30,27.4,0.00,75,382.0,385.4,6.6,151
2025-08-10T03:45,27.4,0.00,74,387.0,389.7,6.9,152
2025-08-10T04:00,27.5,0.00,74,383.0,384.9,6.9,152
2025-08-10T04:15,27.5,0.00,74,376.0,377.2,6.9,152
2025-08-10T04:30,27.5,0.00,74,368.0,368.5,6.8,155
2025-08-10T04:45,27.5,0.00,73,365.0,364.8,6.3,156
2025-08-10T05:00,27.5,0.00,73,363.0,362.2,6.0,163
2025-08-10T05:15,27.5,0.00,72,363.0,361.5,5.8,173
2025-08-10T05:30,27.4,0.00,71,362.0,359.9,6.2,190
2025-08-10T05:45,27.4,0.00,70,361.0,358.2,6.6,202
2025-08-10T06:00,27.4,0.00,69,361.0,357.5,7.4,209
2025-08-10T06:15,27.5,0.00,68,359.0,354.8,8.2,209
2025-08-10T06:30,27.6,0.00,68,354.0,349.1,8.9,207
2025-08-10T06:45,27.7,0.00,67,345.0,339.5,9.2,206
2025-08-10T07:00,27.7,0.00,67,331.0,325.0,9.5,205
2025-08-10T07:15,27.7,0.00,67,315.0,308.5,9.3,208
2025-08-10T07:30,27.5,0.00,67,297.0,290.1,8.9,212
2025-08-10T07:45,27.4,0.00,68,278.0,270.7,8.5,216
2025-08-10T08:00,27.3,0.00,68,260.0,252.3,8.2,221
2025-08-10T08:15,27.3,0.00,68,241.0,233.0,7.6,225
2025-08-10T08:30,27.4,0.00,69,220.0,211.9,7.1,229
2025-08-10T08:45,27.4,0.00,69,197.0,188.8,6.7,234
2025-08-10T09:00,27.4,0.00,70,174.0,165.8,6.2,234
2025-08-10T09:15,27.3,0.00,71,152.0,143.9,5.6,230
2025-08-10T09:30,27.2,0.00,71,128.0,120.1,5.4,222
2025-08-10T09:45,27.0,0.00,72,105.0,97.5,5.0,210
2025-08-10T10:00,26.9,0.00,73,82.0,75.1,4.7,203
2025-08-10T10:15,26.8,0.00,74,60.0,53.8,4.1,195
2025-08-10T10:30,26.6,0.00,75,41.0,35.7,3.0,194
2025-08-10T10:45,26.5,0.00,76,25.0,20.6,2.2,189
2025-08-10T11:00,26.4,0.00,78,12.0,8.8,1.4,180
2025-08-10T11:15,26.2,0.00,80,4.0,1.7,1.1,180
2025-08-10T11:30,26.1,0.00,83,0.0,0.0,1.1,198
2025-08-10T11:45,25.9,0.00,85,0.0,0.0,1.3,214
2025-08-10T12:00,25.7,0.00,87,0.0,0.0,1.3,236
2025-08-10T12:15,25.5,0.20,88,0.0,0.0,1.8,270
2025-08-10T12:30,25.2,0.20,90,0.0,0.0,3.1,291
2025-08-10T12:45,24.9,0.20,90,0.0,0.0,4.0,297
2025-08-10T13:00,24.7,0.20,91,0.0,0.0,4.8,297
2025-08-10T13:15,24.5,0.10,91,0.0,0.0,5.0,291
2025-08-10T13:30,24.4,0.10,91,0.0,0.0,4.7,279
2025-08-10T13:45,24.3,0.10,91,0.0,0.0,4.7,270
2025-08-10T14:00,24.2,0.10,91,0.0,0.0,4.8,257
2025-08-10T14:15,24.1,0.10,91,0.0,0.0,4.7,247
2025-08-10T14:30,24.0,0.10,91,0.0,0.0,5.0,240
2025-08-10T14:45,23.9,0.10,91,0.0,0.0,5.1,231
2025-08-10T15:00,23.8,0.10,91,0.0,0.0,5.1,225
2025-08-10T15:15,23.7,0.00,90,0.0,0.0,5.1,225
2025-08-10T15:30,23.6,0.00,89,0.0,0.0,5.1,225
2025-08-10T15:45,23.6,0.00,88,0.0,0.0,5.1,225
2025-08-10T16:00,23.5,0.00,87,0.0,0.0,5.1,231
2025-08-10T16:15,23.3,0.00,87,0.0,0.0,5.2,236
2025-08-10T16:30,23.2,0.00,87,0.0,0.0,5.5,238
2025-08-10T16:45,23.0,0.00,87,0.0,0.0,5.6,243
2025-08-10T17:00,22.9,0.00,88,0.0,0.0,5.8,248
2025-08-10T17:15,22.9,0.00,89,0.0,0.0,5.4,250
2025-08-10T17:30,22.9,0.00,90,0.0,0.0,4.9,253
2025-08-10T17:45,23.0,0.00,90,0.0,0.0,4.5,256
2025-08-10T18:00,23.0,0.00,91,0.0,0.0,4.0,260
2025-08-10T18:15,22.9,0.00,91,0.0,0.0,4.0,260
2025-08-10T18:30,22.8,0.00,92,0.0,0.0,4.0,260
2025-08-10T18:45,22.7,0.00,92,0.0,0.0,4.0,260
2025-08-10T19:00,22.6,0.00,92,0.0,0.0,4.0,260
2025-08-10T19:15,22.5,0.00,92,0.0,0.0,4.0,260
2025-08-10T19:30,22.5,0.00,93,0.0,0.0,4.0,260
2025-08-10T19:45,22.4,0.00,93,0.0,0.0,3.7,259
2025-08-10T20:00,22.3,0.00,93,0.0,0.0,3.7,259
2025-08-10T20:15,22.3,0.00,93,0.0,0.0,3.7,259
2025-08-10T20:30,22.2,0.00,93,0.0,0.0,3.7,259
2025-08-10T20:45,22.1,0.00,93,0.0,0.0,3.7,259
2025-08-10T21:00,22.1,0.00,93,0.0,0.0,3.7,259
2025-08-10T21:15,22.0,0.00,93,0.0,0.0,3.7,259
2025-08-10T21:30,21.9,0.00,93,0.0,0.0,3.8,253
2025-08-10T21:45,21.9,0.00,93,0.0,0.0,3.9,248
2025-08-10T22:00,21.9,0.00,93,1.0,4.7,3.9,248
2025-08-10T22:15,21.9,0.00,93,17.0,25.6,3.9,248
2025-08-10T22:30,22.0,0.00,94,41.0,51.4,3.9,248
2025-08-10T22:45,22.1,0.00,94,69.0,80.6,4.0,243
2025-08-10T23:00,22.3,0.00,93,102.0,114.8,4.0,243
2025-08-10T23:15,22.8,0.00,90,139.0,152.8,4.2,239
2025-08-10T23:30,23.4,0.00,87,180.0,194.8,4.2,239
2025-08-10T23:45,24.0,0.00,83,227.0,242.8,4.4,235
2025-08-11T00:00,24.5,0.00,80,282.0,298.8,4.6,231
2025-08-11T00:15,24.9,0.00,79,342.0,359.8,4.8,228
2025-08-11T00:30,25.1,0.00,78,404.0,422.5,5.1,231
2025-08-11T00:45,25.4,0.00,78,462.0,480.7,5.6,230
2025-08-11T01:00,25.6,0.00,78,517.0,535.6,6.1,230
2025-08-11T01:15,26.0,0.00,78,569.0,587.2,6.6,229
2025-08-11T01:30,26.3,0.00,77,618.0,635.6,7.4,231
2025-08-11T01:45,26.7,0.00,77,665.0,681.8,8.2,232
2025-08-11T02:00,27.0,0.00,76,707.0,722.8,8.7,232
2025-08-11T02:15,27.4,0.00,75,744.0,758.7,9.0,233
2025-08-11T02:30,27.8,0.00,73,778.0,791.5,9.1,236
2025-08-11T02:45,28.2,0.00,72,811.0,823.2,9.2,239
2025-08-11T03:00,28.6,0.00,70,839.0,849.8,9.0,241
2025-08-11T03:15,29.0,0.00,69,862.0,871.3,8.9,243
2025-08-11T03:30,29.4,0.00,67,883.0,890.8,8.6,248
2025-08-11T03:45,29.8,0.00,66,900.0,906.2,8.3,252
2025-08-11T04:00,30.2,0.00,65,913.0,917.6,8.2,255
2025-08-11T04:15,30.5,0.00,64,924.0,926.9,8.1,257
2025-08-11T04:30,30.9,0.00,63,929.0,930.3,7.6,262
2025-08-11T04:45,31.3,0.00,62,931.0,930.6,7.3,261
2025-08-11T05:00,31.6,0.00,61,928.0,925.9,6.9,261
2025-08-11T05:15,32.0,0.00,59,922.0,918.2,6.7,254
2025-08-11T05:30,32.4,0.00,56,913.0,907.6,6.9,242
2025-08-11T05:45,32.8,0.00,54,899.0,892.0,6.9,231
2025-08-11T06:00,33.1,0.00,52,882.0,873.4,7.4,223
2025-08-11T06:15,33.3,0.00,51,862.0,851.9,7.4,219
2025-08-11T06:30,33.5,0.00,50,839.0,827.4,7.2,217
2025-08-11T06:45,33.6,0.00,50,810.0,797.0,7.0,215
2025-08-11T07:00,33.7,0.00,49,779.0,764.7,6.8,212
2025-08-11T07:15,33.8,0.00,48,745.0,729.5,6.9,208
2025-08-11T07:30,33.8,0.00,48,707.0,690.4,6.6,202
2025-08-11T07:45,33.9,0.00,47,667.0,649.4,6.7,196
2025-08-11T08:00,33.9,0.00,47,624.0,605.5,7.0,192
2025-08-11T08:15,33.8,0.00,47,579.0,559.8,7.3,189
2025-08-11T08:30,33.7,0.00,46,532.0,512.2,7.9,183
2025-08-11T08:45,33.6,0.00,46,483.0,462.8,8.3,180
2025-08-11T09:00,33.5,0.00,46,432.0,411.5,8.6,178
2025-08-11T09:15,33.3,0.00,47,382.0,361.4,9.0,175
2025-08-11T09:30,33.2,0.00,47,329.0,308.6,9.1,173
2025-08-11T09:45,32.9,0.00,49,278.0,258.0,9.2,169
2025-08-11T10:00,32.6,0.00,50,229.0,209.4,9.3,167
2025-08-11T10:15,32.2,0.00,52,181.0,162.1,9.1,162
2025-08-11T10:30,31.7,0.00,54,133.0,115.4,8.7,156
2025-08-11T10:45,31.1,0.00,56,85.0,69.7,8.6,147
2025-08-11T11:00,30.6,0.00,58,42.0,30.2,8.2,142
2025-08-11T11:15,30.1,0.00,60,13.0,4.7,7.7,139
2025-08-11T11:30,29.6,0.00,61,0.0,0.0,6.9,133
2025-08-11T11:45,29.1,0.00,62,0.0,0.0,6.4,128
2025-08-11T12:00,28.7,0.00,64,0.0,0.0,5.7,125
2025-08-11T12:15,28.4,0.00,66,0.0,0.0,5.0,120
2025-08-11T12:30,28.0,0.00,68,0.0,0.0,4.8,117
2025-08-11T12:45,27.7,0.00,70,0.0,0.0,4.2,110
2025-08-11T13:00,27.5,0.00,72,0.0,0.0,3.8,107
2025-08-11T13:15,27.3,0.00,73,0.0,0.0,3.3,103
2025-08-11T13:30,27.2,0.00,74,0.0,0.0,2.9,97
2025-08-11T13:45,27.1,0.00,75,0.0,0.0,2.5,90
2025-08-11T14:00,27.0,0.00,76,0.0,0.0,2.2,81
2025-08-11T14:15,26.9,0.00,76,0.0,0.0,1.9,68
2025-08-11T14:30,26.7,0.00,77,0.0,0.0,1.6,63
2025-08-11T14:45,26.6,0.00,77,0.0,0.0,1.6,63
2025-08-11T15:00,26.5,0.00,77,0.0,0.0,1.5,45
2025-08-11T15:15,26.5,0.00,77,0.0,0.0,1.8,37
